Player,Team,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Birth country,Passport country,Foot,Height,Weight,On loan
Alberto Moreno,CD Coria,"RDMF, RCMF, LCMF",24,150000,2027-06-30,35,2136,0,0.51,Spain,Spain,right,175,69,no
Víctor Eimil,Guadalajara,RB,27,150000,2027-06-30,28,1370,0,0.77,Spain,Spain,right,173,66,no
Mohamed Mizzian,Marbella,CF,26,150000,2027-06-30,16,1056,5,4.21,Spain,"Spain, Morocco",both,185,77,no
Ramón Vila,Eldense,GK,24,150000,2029-06-30,21,2002,0,0.1,Spain,Spain,right,191,79,no
Alejandro Pavón,Ciudad de Lucena,"RB, LCB, LB",26,150000,2027-06-30,15,1029,0,0.69,Spain,Spain,right,181,77,no
Víctor Sanchís,Utebo,"RB, LB",25,150000,2027-06-30,25,1606,1,0.34,Spain,Spain,right,0,0,no
Iván Ramos,Teruel,"RAMF, RW",24,150000,2027-06-30,34,1514,2,1.94,Spain,Spain,both,181,78,no
I. Martínez,Cartagena,GK,24,150000,2027-06-30,17,1656,0,0.0,Spain,Spain,right,182,73,no
José Más,Águilas,"RB, RWB",28,150000,2027-06-30,36,2394,0,1.31,Spain,Spain,right,186,71,no
Nil Jiménez,Cartagena,LB,26,150000,2027-06-30,25,1301,1,0.06,Spain,Spain,left,184,76,no
Roberto Corral,Rudar Prijedor,LB,28,150000,2027-06-30,9,368,0,0.0,Spain,Spain,left,182,0,no
Sergi Puig,Girona B,GK,27,150000,2027-06-30,32,3029,0,0.0,Spain,Spain,right,187,78,no
Manny Rodríguez,Heracles,"LW, LAMF, LB",28,150000,2028-06-30,21,1155,0,0.69,Dominican Republic,"Dominican Republic, Spain",left,181,74,no
C. Beitia,CD Badajoz,"RCMF, LDMF, DMF",26,150000,2027-06-30,15,734,0,0.11,Spain,Spain,right,185,72,no
Alejandro Marcelo,Unionistas de Salamanca,"DMF, LDMF",27,150000,2027-06-30,14,1193,0,0.06,Spain,Spain,left,0,0,no
Albert Caparrós,Ceuta,RCB,27,150000,2027-06-30,20,1557,0,0.47,Spain,Spain,right,184,79,no
Alain García,Numancia,"RB, RW, RAMF",27,150000,,21,845,0,0.69,Spain,Spain,right,175,68,no
N. Ramón,Estepona,CF,27,150000,2027-06-30,30,1862,4,7.19,Spain,Spain,right,186,80,no
Teddy Sutherland,Teruel,"CF, RW, RAMF",26,150000,,33,1741,2,2.78,England,England,right,170,64,no
José Masllorens,Inter Bogotá,"LCMF, LDMF, RCMF",25,150000,2027-06-30,26,1643,1,0.2,Spain,"Spain, Colombia",both,188,71,no
P. Osei,Don Benito,LB,26,150000,2027-06-30,20,1546,1,0.92,Ghana,Ghana,left,182,75,no
Yeremy,,"LB, RB",26,150000,,18,1187,1,0.59,Spain,Spain,left,175,73,no
L. Spatz,Villarreal B,LCB,24,150000,2027-06-30,20,1568,2,1.52,Argentina,"Argentina, Italy",right,184,75,no
Nacho Pais,Banfield,DMF,26,150000,2027-12-31,24,1460,0,0.18,Argentina,"Argentina, Spain",right,175,61,no
Marcelo Dos Santos,Cartagena,CF,28,150000,2027-06-30,25,1218,3,4.73,Brazil,Brazil,right,187,80,no
Álvaro Juan,Racing Ferrol,"RW, RAMF, CF",26,150000,2027-06-30,13,402,0,0.58,Spain,Spain,right,178,79,no
Juanjo Sánchez,Tenerife,"RCMF, RW",26,150000,2028-06-30,28,1888,1,0.57,Spain,Spain,right,0,0,no
J. Martín,Rayo Majadahonda,"CF, LW, RW",27,150000,,20,1208,1,2.29,Spain,Spain,right,181,75,no
M. Niang,Mafra,CF,24,150000,,22,650,1,0.82,Senegal,Senegal,left,190,85,no
E. Koffi,Transinvest Vilnius,LB,24,150000,,19,616,0,0.0,Ghana,Ghana,left,174,67,no
Miguel Brau,Coventry City,LB,24,150000,2029-06-30,8,693,0,0.23,Spain,Spain,left,183,76,no
Xavi Estació,Chindia Târgovişte,RB,25,150000,,29,2058,0,0.65,Spain,Spain,right,178,72,no
Jorge Martínez,,"CF, LCMF",27,150000,,6,147,0,0.61,Spain,Spain,right,196,80,no
Abde Damar,Zamora,"LW, LAMF, RW",26,150000,2027-06-30,33,1875,4,4.05,Morocco,Morocco,right,172,70,no
E. Juškevičius,Lorca Deportiva,GK,27,150000,2027-06-30,7,675,0,0.0,Lithuania,Lithuania,right,188,80,no
F. García,Omonia 29th May,"LCMF, RCMF, RDMF",26,150000,2027-05-31,28,1101,1,0.42,Argentina,Argentina,right,172,65,no
S. Milošević,Transinvest Vilnius,CF,29,150000,,9,181,0,1.02,Montenegro,Montenegro,right,190,82,no
Aleix Coch,Algeciras,"RCB, LCB",34,150000,2027-06-30,27,1858,1,0.78,Spain,Spain,right,187,80,no
D. Soto,Tarazona,"RW, LW",33,150000,2026-06-30,30,1279,1,1.06,Spain,Spain,left,173,73,no
Jorge Casado,Guadalajara,"LCB, LB",36,150000,2026-06-30,28,2624,1,1.04,Spain,Spain,left,185,73,no
Pablo Pérez,Langreo,"CF, LW, AMF",32,150000,2026-06-30,20,796,1,0.95,Spain,Spain,right,187,79,no
Carlos Vigaray,Teruel,"RB, RW",31,150000,2026-06-30,20,1220,0,0.44,Spain,Spain,right,185,80,no
Álvaro Arnedo,Fuenlabrada,"DMF, RDMF, RCMF",30,150000,2026-06-30,28,2374,3,0.85,Spain,Spain,right,178,69,no
Juan Delgado,Utebo,"CF, AMF, LW",32,150000,2026-06-30,12,384,0,0.31,Spain,Spain,right,183,77,no
S. Camus,Gimnàstic Tarragona,RB,29,150000,2026-06-30,26,1671,0,0.96,Spain,Spain,right,176,75,no
Fran Mérida,,"RCMF, LCMF, AMF",36,150000,,13,617,0,0.4,Spain,Spain,left,173,73,no
Íñigo Alayeto,Tudelano,"LCMF, AMF, DMF",32,150000,2026-06-30,7,210,0,0.31,Spain,Spain,right,180,73,no
Alberto López,Recreativo Huelva,LB,31,150000,2026-06-30,19,1659,0,0.13,Spain,Spain,left,173,68,no
Fer Cano,Torrent,"RCMF, LCMF",31,150000,2026-06-30,29,1391,2,3.55,Spain,Spain,left,171,55,no
Liberto Beltrán,Huesca,"RWF, CF, RW",29,150000,2027-06-30,19,1175,3,2.56,Spain,Spain,left,171,66,no
C. Dieste,Xerez Deportivo,CF,30,150000,2026-06-30,22,1050,1,1.92,Spain,Spain,right,185,78,no
M. Schmerböck,Austria Klagenfurt,"CF, AMF, LWF",32,150000,,14,439,0,0.52,Austria,Austria,left,180,73,no
Sergio Ayala,L'Hospitalet,"LCB, CB",33,150000,2026-06-30,25,2210,1,0.5,Spain,Spain,left,184,75,no
Borja Romero,,"AMF, LCMF",33,150000,,32,1879,2,3.4,Spain,Spain,right,184,75,no
Toni Gabarre,Barbastro,CF,36,150000,2026-06-30,28,1633,0,1.86,Spain,Spain,right,186,77,no
D. Sabater,Metaloglobus,"LCMF, AMF, RCMF",30,150000,,32,1818,1,1.05,Spain,Spain,right,177,74,no
Julen Hualde,SD Logroñés,LB,31,150000,2026-06-30,31,2156,0,0.15,Spain,Spain,left,176,75,no
Kaxe,Inter Club d'Escaldes,CF,32,150000,2026-06-30,15,816,3,2.35,Spain,Spain,right,183,82,no
David Concha,Racing Ferrol,"LW, LAMF",29,150000,2026-06-30,27,1504,3,1.23,Spain,Spain,left,179,70,no
Nando García,,"LW, LAMF, RW",32,150000,,23,1072,0,0.68,Spain,Spain,right,177,71,no
Dopi,Peña Deportiva,CF,31,150000,,14,410,0,2.16,Spain,Spain,right,182,75,no
Manel Martínez,Vic,CF,34,150000,2026-06-30,26,1461,4,4.49,Spain,Spain,right,185,81,no
Roger Riera,Kitchee,CB,31,150000,,7,585,0,0.0,Spain,Spain,right,186,75,no
Asier Benito,Sestao River,CF,31,150000,2026-06-30,21,1036,4,6.42,Spain,Spain,right,183,77,no
Julen Azkue,,"LDMF, LCMF, LCB",30,150000,,13,726,1,0.14,Spain,Spain,left,187,81,no
Raúl Hernández,Ourense CF,"LW, LAMF, RW",31,150000,2027-06-30,22,1703,3,4.41,Spain,Spain,right,183,73,no
David Andújar,Ponferradina,"RCB, CB, LCB",34,150000,2027-06-30,18,1774,1,1.53,Spain,Spain,right,189,78,no
Javier Murúa,Salamanca CF UDS,"RCB, LCB",29,150000,2027-06-30,31,2860,0,0.77,Spain,Spain,right,182,72,no
Rubén Solano,Orihuela,CF,33,150000,2027-06-30,11,356,1,1.93,Spain,Spain,right,181,70,no
Fran Carnicer,,"LW, CF, LCMF",35,150000,,14,439,0,0.22,Spain,Spain,right,178,68,no
Gaizka Campos,Barakaldo,GK,29,150000,2027-06-30,24,2376,0,0.0,Spain,Spain,right,190,82,no
Samu Pérez,Antequera,GK,29,150000,2027-06-30,34,3321,0,0.0,Spain,Spain,right,188,87,no
Álex Cortijo,Antoniano,"RCB, RB, LB",29,150000,,32,2388,0,1.41,Spain,Spain,right,184,81,no
Iván Moreno,Algeciras,GK,30,150000,2027-06-30,20,1933,0,0.0,Spain,Spain,right,186,77,no
Nahuel Arroyo,Terrassa,"LW, LAMF, RW",31,150000,2028-06-30,30,1434,0,1.3,Spain,Spain,left,180,75,no
Luis Ruiz,,LB,34,150000,,18,1425,0,0.59,Spain,Spain,left,181,73,no
José Ruíz,,RB,36,150000,,30,2742,0,0.1,Spain,Spain,right,177,75,no
M. Mauro,Fuenlabrada,"LCB, RCB",35,150000,2027-06-30,19,1519,0,0.58,Argentina,"Argentina, Spain",right,188,84,no
José Caro,Estepona,"LCB, RCB",33,150000,2027-06-30,30,2717,2,0.79,Spain,Spain,right,183,81,no
Victor Morillo,,"LW, LAMF, RAMF",29,150000,,22,1279,2,1.15,Spain,Spain,left,175,67,no
Gorka Iturraspe,Bollullos,"DMF, AMF, LDMF",32,150000,,30,807,0,0.88,Spain,Spain,right,188,73,no
Manolo Molina,Cacereño,LCB,30,150000,2027-06-30,27,2416,1,0.82,Spain,Spain,left,189,83,no
Juanan Casanova,Ontinyent 1931,"AMF, RDMF, LCMF",36,150000,2027-06-30,37,2861,2,4.88,Spain,Spain,right,183,76,no
José Perales,,GK,33,150000,,9,817,0,0.0,Spain,Spain,right,189,73,no
Álvaro Vega,,RCB,35,150000,,29,2759,1,0.51,Spain,Spain,right,185,77,no
Hugo Díaz,Linares Deportivo,CF,38,150000,,37,1902,5,4.53,Spain,Spain,right,174,71,no
Adrián Armental,Compostela,"RAMF, RW",35,150000,2027-06-30,35,1799,2,2.02,Spain,Spain,right,177,72,no
Rodri,,"LDMF, LCMF, DMF",37,150000,,36,3234,0,0.33,Spain,Spain,right,171,73,no
Pol Freixanet,UE Santa Coloma,GK,34,150000,,1,95,0,0.0,Spain,Spain,right,193,83,no
Simón Moreno,Deportiva Minera,"CF, AMF",29,150000,,23,935,0,1.47,Spain,Spain,right,174,69,no
Borja Granero,,LCB,36,150000,,17,640,0,0.03,Spain,Spain,left,189,75,no
Isaac Nana,Barbastro,"LCMF, RCMF, LDMF",32,150000,,30,2283,0,0.31,Ghana,Ghana,right,186,74,no
Jero Lario,Recreativo Huelva,GK,31,150000,,18,1711,0,0.0,Spain,Spain,right,183,73,no
Juanra,Pontevedra,"LCB, RCB",31,150000,,25,2252,1,0.85,Spain,Spain,right,185,79,no
Alberto Jiménez,Castellón,CB,33,150000,2028-06-30,32,2656,2,1.96,Spain,Spain,right,186,78,no
Fran Tena,Dos Hermanas,"LDMF, RCMF, DMF",33,150000,2027-06-30,30,2648,0,0.08,Spain,Spain,right,179,79,no
Pablo Cacharrón,Coruxo,GK,29,150000,2027-06-30,21,2051,0,0.0,Spain,Spain,right,186,83,no
David Aparicio,Utebo,"RW, RAMF, LW",30,150000,2027-06-30,35,2236,0,1.48,Spain,Spain,left,173,66,no
Javi Díaz,Inter Club d'Escaldes,GK,29,150000,2027-06-30,1,96,0,0.0,Spain,Spain,right,182,75,no
Sergi Maestre,Cultural Leonesa,"CB, RCB, LCMF",35,150000,2027-06-30,13,1038,0,0.46,Spain,Spain,right,187,77,no
Edu Cabetas,UD Logroñés,LCB,30,150000,2027-06-30,21,2016,0,0.52,Spain,Spain,left,190,82,no
Toni García,Lincoln Red Imps,"RW, LCMF, AMF",34,150000,2027-06-30,16,1395,2,1.01,Spain,Spain,left,174,68,no
D. Ferreiro,UD Ourense,"RW, RAMF, LAMF",38,150000,2028-06-30,20,1486,3,1.41,Spain,Spain,right,170,63,no
Robert Simón,,"RW, RB, RAMF",33,150000,,15,703,2,0.74,Spain,Spain,right,175,69,no
Antonio Cotán,Dos Hermanas,"LCMF, LDMF, RCMF",30,150000,2027-06-30,18,839,0,0.66,Spain,Spain,right,175,69,no
Dani Nieto,,"CF, LW, LAMF",35,150000,,12,519,1,1.48,Spain,Spain,left,174,63,no
Dani Pinillos,,"LB, LCB",33,150000,,13,425,0,0.0,Spain,Spain,left,183,75,no
A. Guitián,Gimnástica Torrelavega,"LCB, RCB",36,150000,2027-06-30,4,345,0,0.26,Spain,Spain,right,181,74,no
Haritz Albisua,Teruel,"LDMF, LCMF",33,150000,2027-06-30,35,2693,0,1.65,Spain,Spain,right,187,81,no
N. Marong,Peralada,CF,33,150000,2027-06-30,19,957,1,2.55,Gambia,Gambia,right,193,80,no
Dani Barcia,Deportivo La Coruña,"LCB, LB",23,150000,2028-06-30,14,951,0,0.23,Spain,Spain,left,186,77,no
Gael Alonso,FC Andorra,"RCB, LCB, CB",23,150000,2028-06-30,8,542,0,0.05,Spain,Spain,right,182,70,no
Marc Vilaplana,,LCB,23,150000,,22,1639,1,0.2,Spain,Spain,left,188,80,no
Carlos Benítez,Talavera CF,"CF, AMF, RCMF",23,150000,2027-06-30,25,1432,0,1.32,Spain,Spain,right,170,67,no
Bruno Iglesias,Karpaty,"LW, AMF, LWF",23,150000,2028-06-30,26,483,1,1.14,Spain,Spain,right,181,70,no
Ángel López,Tarazona,"RB, RWB, RW",23,150000,,15,386,0,0.0,Spain,Spain,right,176,70,no
Mario González,Valencia U21,"CF, AMF, LCMF",22,150000,2027-06-30,36,2489,4,2.39,Spain,Spain,right,174,61,no
A. Griger,Slovan Bratislava,CF,22,150000,2026-12-31,23,1005,1,1.69,Slovakia,Slovakia,right,192,78,yes
J. Vertrouwd,Rayo Vallecano,"LCB, LWB",21,150000,,23,1287,1,0.98,Netherlands,Netherlands,left,187,78,no
A. Ortiz,Unión Malacitano,"LDMF, LCMF",35,125000,2026-06-30,17,1513,1,1.4,Spain,Spain,right,179,72,no
Samu Corral,Atlético Paso,"CF, AMF",34,125000,2027-06-30,30,1781,2,4.25,Spain,Spain,right,184,81,no
Canario,Palencia,"AMF, RCMF, RW",36,125000,2027-06-30,31,1558,4,2.81,Spain,Spain,right,175,70,no
I. Etxaniz,,CF,35,125000,,26,1167,3,2.06,Spain,Spain,right,182,80,no
D. Rabadán,Ourense CF,"RCMF, RDMF, LDMF",26,100000,2026-06-30,20,1549,1,1.4,Spain,Spain,right,184,76,no
D. Ramos,Tepatitlán de Morelos,GK,26,100000,2026-06-30,3,270,0,0.0,Spain,Spain,left,191,82,no
C. Sarr,,GK,26,100000,,6,585,0,0.0,Senegal,Senegal,right,194,85,no
William de Camargo,Lorca Deportiva,"LW, LAMF, RAMF",27,100000,2026-06-30,6,207,0,0.07,Brazil,Brazil,right,169,70,no
Alejandro Amigo,Tarazona,GK,25,100000,2026-06-30,7,685,0,0.0,Spain,Spain,right,183,77,no
M. Errahaly,Unionistas de Salamanca,"LWB, LB, LW",26,100000,2027-06-30,34,1662,2,2.0,Morocco,Morocco,left,180,72,yes
I. Thiam,Al Mesaimeer,"CF, LAMF",25,100000,,1,24,0,0.0,Mauritania,Mauritania,right,177,69,no
Javi Gómez,Guadalajara,"RAMF, CF, RW",27,100000,2026-06-30,1,34,1,0.16,Spain,Spain,left,178,66,no
Iker Goujón,,"LWF, LW",26,100000,,5,254,1,1.01,Spain,Spain,left,177,67,no
A. Tirlea,Metaloglobus,RB,26,100000,2029-06-30,19,1053,0,0.05,Spain,"Spain, Romania",right,182,72,yes
Kike Ríos,San Fernando,"CB, LCB",26,100000,,23,1805,1,1.25,Spain,Spain,left,187,80,no
Daniel Garrido,Algeciras,"RCMF, AMF",26,100000,2027-06-30,25,1644,0,1.51,Spain,Spain,left,170,70,no
Imanol Ezkurdia,,"LCB, LB",27,100000,,16,1067,2,0.2,Spain,Spain,left,180,71,no
Carlos Rojas,Epitsentr Kamyanets-Podilskyi,"RW, LW",24,100000,2029-06-30,21,1172,0,0.76,Spain,"Spain, Colombia",right,176,69,no
L. Llácer,Teruel,LB,26,100000,2027-06-30,19,1393,1,0.58,Spain,Spain,left,178,70,no
Eu Gutiérrez,Linares Deportivo,"LB, RCB, LCB",24,100000,2027-06-30,15,828,0,0.09,Spain,Spain,left,175,70,no
Fran González,Atlético CP,"RCB, CB",27,100000,2027-06-30,12,904,0,0.0,Spain,Spain,right,190,83,no
Christian Delgado,Talavera CF,LDMF,24,100000,2027-06-30,1,9,0,0.0,Spain,Spain,right,176,75,no
Ewan Urain,Brindisi,CF,26,100000,2027-06-30,13,407,0,0.17,Spain,"Spain, Scotland",right,193,79,no
Y. Ramírez,Tudelano,GK,24,100000,2027-06-30,14,1363,0,0.0,Spain,Spain,left,184,73,no
Y. Meykher,Badalona Futur,GK,26,100000,2027-06-30,17,1650,0,0.0,Ukraine,Ukraine,right,184,78,no
Juan Carlos Azón,,GK,25,100000,,8,789,0,0.0,Spain,Spain,right,179,75,no
Dani Parra,Reus FCR,GK,26,100000,2027-06-30,5,470,0,0.0,Spain,Spain,right,188,78,no
S. El Ftouhi,Mérida AD,CF,25,100000,2028-06-30,21,843,4,4.44,France,"France, Morocco",,182,74,no
Julio Iglesias,Melilla,"AMF, LCMF, RCMF",26,100000,2027-06-30,31,742,1,0.48,Spain,Spain,right,180,71,no
Antonio Sánchez,Águilas,RCB,26,100000,2027-06-30,8,369,0,0.61,Spain,Spain,right,190,81,no
J. Flere,Europa,GK,28,100000,,5,441,0,0.0,Argentina,"Argentina, Italy",right,183,68,no
Luis Vacas,Alcorcón,LCMF,27,100000,2027-06-30,34,2704,0,0.6,Spain,Spain,left,180,73,no
A. Mukai,,"LW, CF, LAMF",27,100000,,20,805,0,0.86,Japan,Japan,right,168,62,no
David González,Burgos,"AMF, LCMF, RCMF",24,100000,2029-06-30,25,745,1,1.84,Spain,Spain,left,180,74,no
Miguel Berlanga,Cacereño,"RAMF, LW, LAMF",25,100000,,36,1666,2,2.37,Spain,Spain,left,187,77,no
Marino Illescas,Ceuta,"RDMF, LDMF, CF",25,100000,2027-06-30,28,1542,0,0.38,Spain,Spain,right,176,70,no
Nico Van Rijn,Gimnàstic Tarragona,"RCB, LCB",25,100000,2028-06-30,24,2144,1,0.93,Spain,"Spain, Netherlands",right,192,78,no
Miki Bosch,Hércules,"RCB, LCB",25,100000,2027-06-30,22,1911,0,0.1,Spain,Spain,right,190,78,no
Pol Tristán,Espanyol B,GK,24,100000,2027-06-30,26,2548,0,0.0,Spain,Spain,right,188,80,no
C. Pérez,,"LAMF, CF, AMF",26,100000,,31,1733,1,2.18,Spain,Spain,right,186,68,no
E. Coto,Ourense CF,"RB, RW, RAMF",25,100000,,11,348,0,0.0,Spain,Spain,right,174,64,no
Á. Sánchez,Orihuela,"CF, LAMF, LW",28,100000,2027-06-30,29,1240,3,2.41,Spain,Spain,right,180,70,no
A. Bandaogo,Socuéllamos,"RCMF, RDMF, LCMF",28,100000,,15,779,0,0.02,Burkina Faso,Burkina Faso,right,192,78,no
G. Centurión,Bollullos,GK,24,100000,2027-06-30,1,94,0,0.0,Uruguay,Uruguay,right,181,83,no
J. Gnali,Qarabag,"LB, LWB",24,100000,2028-06-30,26,1459,0,0.0,France,"France, Congo",left,182,65,no
L. Torres,Técnico Universitario,DMF,24,100000,2027-12-31,2,36,0,0.0,Ecuador,Ecuador,right,186,70,no
Josep Jaume,Olot,LCB,25,100000,2027-06-30,16,1404,0,0.0,Spain,Spain,left,181,70,no
Manuel Galán,Xerez,"LDMF, LB, DMF",28,100000,2027-06-30,5,110,0,0.42,Spain,Spain,right,182,78,no
A. Sánchez,Bergantiños,GK,25,100000,2027-06-30,1,94,0,0.0,Spain,Spain,left,182,77,no
M. Pochettino,Inter Club d'Escaldes,"RB, RW, LW",25,100000,2027-06-30,6,82,0,0.24,Spain,"Spain, Argentina",right,180,70,no
Gerard Oliva,,CF,36,100000,,7,203,0,0.26,Spain,Spain,left,190,81,no
Alfonso Martín,,"LCMF, LDMF, DMF",32,100000,,9,493,0,0.23,Spain,Spain,right,182,66,no
Jordan Hernández,Yeclano,"LCB, LB",30,100000,2026-06-30,3,98,0,0.0,Spain,Spain,left,187,78,no
J. Martínez,Ordino,"CF, RW, AMF",31,100000,2026-06-30,11,200,0,0.9,Peru,"Peru, Spain",right,180,75,no
Miku,Metropolitanos,CF,40,100000,2027-12-31,17,1418,5,2.57,Venezuela,"Venezuela, Hungary",right,186,79,no
Manuel Romay,Arosa,"AMF, CF, RDMF",35,100000,2026-06-30,25,532,1,0.82,Spain,Spain,right,185,72,no
Adri Gómez,Real Avilés,"LCMF, LDMF, RDMF",32,100000,2026-06-30,29,1726,0,0.28,Spain,Spain,left,183,69,no
T. Lanzini,Real Balompédica Linense,RCMF,34,100000,2026-06-30,2,185,0,0.17,Argentina,"Argentina, Italy",right,175,72,no
Dani Pichín,Móstoles,"LWF, RWF, CF",34,100000,2026-06-30,21,1182,2,1.12,Spain,Spain,right,162,61,no
D. Cubillas,Tarazona,CF,36,100000,2026-06-30,35,2815,4,3.07,Spain,Spain,right,191,78,no
Carlos Rodríguez,,"LCMF, DMF, RCMF",34,100000,,24,1459,0,0.12,Spain,Spain,right,185,76,no
Ramón Bueno,Persita,"DMF, RCMF, RDMF",31,100000,,21,1203,0,0.21,Spain,Spain,right,184,73,no
Kike López,Guijuelo,"RB, RWB",38,100000,2026-06-30,30,1711,0,0.37,Spain,Spain,right,173,65,no
Rubén Miño,Cornellà,GK,37,100000,2026-06-30,20,1880,0,0.0,Spain,Spain,right,191,86,no
Jaime Paredes,,LB,35,100000,,32,2951,0,0.04,Spain,Spain,left,178,70,no
Rubio,Steaua Bucureşti,"LW, LAMF, LWF",30,100000,,11,714,2,1.59,Spain,Spain,right,185,69,no
Óscar Fernández,Sestao River,"RW, RAMF, RWF",31,100000,2026-06-30,36,1903,1,2.46,Spain,Spain,right,177,73,no
Pepe Carmona,,"LAMF, LW, RW",31,100000,,10,313,1,0.6,Spain,Spain,right,179,70,no
Joan Oriol,,LB,39,100000,,41,3965,1,0.9,Spain,Spain,left,175,70,no
Miguel Santos,,RB,34,100000,,3,54,0,0.0,Spain,Spain,right,177,70,no
Jon Irazusta,,GK,40,100000,,27,2672,0,0.0,Spain,Spain,right,184,81,no
J. Rydstrand,,"RB, LCB, RCMF",30,100000,,8,361,0,0.09,Sweden,Sweden,right,173,70,no
Cristian López,,CF,37,100000,,6,210,0,0.65,Spain,Spain,right,185,80,no
Airam Cabrera,,"CF, AMF",38,100000,,24,1671,3,3.56,Spain,Spain,left,178,78,no
Javi Moreno,,"RAMF, RW, DMF",29,100000,,9,396,0,0.6,Spain,Spain,left,175,67,no
Lillo Castellano,Melilla,RB,37,100000,,17,1280,0,0.02,Spain,Spain,right,176,71,no
X. Fullana,Poblense,"LCMF, RDMF, RCMF",36,100000,2027-06-30,24,1089,0,0.25,Spain,Spain,right,175,65,no
Gianni Cassaro,,GK,34,100000,,8,743,0,0.0,Spain,"Spain, Italy",right,192,75,no
José Salcedo,Águilas,GK,35,100000,2027-06-30,18,1696,0,0.0,Spain,Spain,right,185,80,no
Javi Montoya,,GK,35,100000,,21,2051,0,0.0,Spain,Spain,right,186,75,no
Juanjo Mateos,Xerez Deportivo,"RB, RW",31,100000,,12,703,0,0.0,Spain,Spain,right,167,60,no
Antoñito,,"RB, LB",38,100000,,28,1239,0,0.12,Spain,Spain,right,175,75,no
Iago Díaz,,"LW, LAMF, RW",33,100000,,30,1370,0,1.14,Spain,Spain,right,184,74,no
Pablo Bobadilla,,"RCB, LCB",29,100000,,3,168,0,0.0,Spain,Spain,right,187,78,no
Recio,,"LDMF, RDMF, DMF",35,100000,,21,700,0,0.16,Spain,Spain,right,183,79,no
Raúl Navas,CA Central,LCB,38,100000,2027-06-30,15,921,0,0.66,Spain,Spain,right,187,77,no
Antonio Marín,Estepona,"RCB, RB, LCB",30,100000,2027-06-30,23,1655,2,1.53,Spain,Spain,right,178,72,no
Sergio Gil,SD Logroñés,"LCMF, DMF, AMF",30,100000,,3,38,0,0.0,Spain,Spain,left,183,68,no
J. Jiménez,Alzira,"LCB, RB",29,100000,,9,443,0,0.35,Spain,Spain,right,182,75,no
David Rodríguez,,CF,40,100000,,31,2273,7,4.65,Spain,Spain,right,179,73,no
Mawi Sánchez,Chiclana,LAMF,33,100000,,11,570,1,0.39,Spain,Spain,right,174,61,no
Adrián Sardinero,Illescas,"CF, LW, RW",35,100000,,30,976,1,0.96,Spain,Spain,right,175,60,no
Marcos Lavín,Dunkerque,GK,29,100000,,12,1166,0,0.0,Spain,Spain,right,190,77,no
Adri Castellano,Marbella,LCB,32,100000,,1,92,0,0.0,Spain,Spain,left,183,69,no
Iván Turrillo,Algeciras,"CF, AMF",37,100000,2027-06-30,32,2691,5,2.94,Spain,Spain,right,183,80,no
Ian Mackay,Intercity SJ D' Alacant,GK,39,100000,2027-06-30,5,487,0,0.0,Spain,"Spain, Scotland",right,181,79,no
C. Santos,Trujillanos,CF,38,100000,2026-12-31,13,694,4,1.82,Venezuela,"Venezuela, Germany",left,184,78,no
V. Díaz,Palencia,"LB, LWB",35,100000,2027-06-30,25,1891,1,1.04,Spain,Spain,left,180,73,no
Adri Cuevas,,"CF, AMF",36,100000,,2,70,0,0.76,Spain,Spain,right,187,79,no
Alejandro Gálvez,Arenas de Armilla,RCB,37,100000,2027-06-30,21,1454,0,0.9,Spain,Spain,right,190,79,no
Tano Bonnín,Nocerina,"RCB, CB",36,100000,2027-06-30,4,345,0,0.03,Dominican Republic,"Dominican Republic, Spain",right,186,74,no
David Forniés,,LB,35,100000,,8,460,0,0.01,Spain,Spain,left,178,71,no
J. Sánchez,Compostela,RB,35,100000,2027-06-30,37,2946,0,0.99,Spain,Spain,right,172,67,no
Moha Traoré,Montañesa,"CF, RW",31,100000,2027-06-30,32,1809,0,2.91,Spain,"Spain, Mali",right,187,88,no
Álex Oyón,Sporting Gijón,"CF, LAMF, LW",23,100000,2027-06-30,17,756,0,1.1,Spain,Spain,both,171,64,no
R. Halhal,,"LCB, RCB",23,100000,,2,32,0,0.3,France,"France, Morocco",right,191,79,no
F. Ortuño,,"LCB, LB, RCB",23,100000,,10,628,0,0.0,Spain,Spain,left,182,75,no
Jesús Martín,Ciudad de Lucena,RAMF,23,100000,,1,10,0,0.0,Spain,Spain,left,179,67,no
Rubén Azcona,CD Calahorra,"RAMF, LAMF, RW",25,50000,,22,516,1,1.37,Spain,Spain,right,178,72,no
Unai Agirre,,GK,28,50000,,5,409,0,0.0,Spain,Spain,right,194,77,no
S. Buer,Lealtad,"LCMF, AMF, RCMF",27,50000,2026-06-30,29,1750,0,1.25,Ghana,Ghana,right,182,74,no
Iker Recio,Cádiz,"LB, LCB",25,50000,2028-06-30,12,386,0,0.07,Spain,Spain,left,184,80,no
Unai Ruiz,,GK,26,50000,,1,100,0,0.0,Spain,Spain,right,183,80,no
Lucas Sena,Botafogo PB,RB,25,50000,2026-10-31,11,245,0,0.04,Brazil,Brazil,right,174,68,no
Edu Martínez,Gokulam Kerala,"RCMF, AMF, LCMF",27,50000,2026-06-30,6,114,0,0.09,Spain,Spain,left,180,72,no
Álex Gonpi,Salamanca CF UDS,"LW, LAMF, LWF",26,50000,2026-06-30,31,1417,4,1.79,Spain,Spain,right,170,64,no
