season,role,position,lead,column,delta_pp,nan_pos,nan_lead,n
23-24,W,RW,LW,Direct free kicks per 90,4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,Free kicks per 90,4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,Back passes received as GK per 90,4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,xG against per 90,4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,"Accurate progressive passes, %",4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,Deep completed crosses per 90,4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,Passes to final third per 90,4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,Deep completions per 90,4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,"Accurate through passes, %",4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,Through passes per 90,4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,"Accurate passes to penalty area, %",4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,Passes to penalty area per 90,4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,"Accurate passes to final third, %",4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,Passes per 90,4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,Received long passes per 90,4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,"Duels won, %",4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,Received passes per 90,4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,xG per 90,4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,Non-penalty goals per 90,4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,Goals per 90,4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,Successful attacking actions per 90,4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,Red cards per 90,4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,Yellow cards per 90,4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,Fouls per 90,4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,Interceptions per 90,4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,Shots blocked per 90,4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,Sliding tackles per 90,4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,"Aerial duels won, %",4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,Aerial duels per 90,4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,"Defensive duels won, %",4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,Defensive duels per 90,4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,Successful defensive actions per 90,4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,Head goals per 90,4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,Shots per 90,4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,"Shots on target, %",4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,Dribbles per 90,4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,Accelerations per 90,4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,Progressive runs per 90,4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,Touches in box per 90,4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,"Offensive duels won, %",4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,Offensive duels per 90,4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,"Successful dribbles, %",4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,Crosses to goalie box per 90,4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,Assists per 90,4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,"Accurate crosses from right flank, %",4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,Crosses from right flank per 90,4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,"Accurate crosses from left flank, %",4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,Crosses from left flank per 90,4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,"Accurate crosses, %",4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,Crosses per 90,4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,RW,LW,Corners per 90,4.072002325781721,12.664473684210526,8.592471358428805,1216
23-24,W,LWF,LW,Duels per 90,3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,Fouls suffered per 90,3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,Third assists per 90,3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,Second assists per 90,3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,Shot assists per 90,3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,xA per 90,3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,"Accurate long passes, %",3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,Long passes per 90,3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,"Accurate short / medium passes, %",3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,Short / medium passes per 90,3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,"Accurate lateral passes, %",3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,Lateral passes per 90,3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,"Accurate back passes, %",3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,Back passes per 90,3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,"Accurate forward passes, %",3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,Forward passes per 90,3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,"Accurate passes, %",3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,Smart passes per 90,3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,"Accurate smart passes, %",3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,Key passes per 90,3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,Progressive passes per 90,3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,"Direct free kicks on target, %",3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,Direct free kicks per 90,3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,Free kicks per 90,3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,Back passes received as GK per 90,3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,xG against per 90,3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,"Accurate progressive passes, %",3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,Deep completed crosses per 90,3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,Passes to final third per 90,3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,Deep completions per 90,3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,"Accurate through passes, %",3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,Through passes per 90,3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,"Accurate passes to penalty area, %",3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,Passes to penalty area per 90,3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,"Accurate passes to final third, %",3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,Passes per 90,3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,Received long passes per 90,3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,"Duels won, %",3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,Received passes per 90,3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,xG per 90,3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,Non-penalty goals per 90,3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,Goals per 90,3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,Successful attacking actions per 90,3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,Red cards per 90,3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,Yellow cards per 90,3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,Fouls per 90,3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,Interceptions per 90,3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,Shots blocked per 90,3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,Sliding tackles per 90,3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,"Aerial duels won, %",3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,Aerial duels per 90,3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,"Defensive duels won, %",3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,Defensive duels per 90,3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,Successful defensive actions per 90,3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,Head goals per 90,3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,Shots per 90,3.6026505927907078,12.195121951219512,8.592471358428805,328
23-24,W,LWF,LW,"Shots on target, %",3.6026505927907078,12.195121951219512,8.592471358428805,328
